doc,A_sent_id,A_speaker,A_text,A_sound_url,A_tokens,A_pos_tags,B_sent_id,B_speaker,B_text,B_sound_url,B_tokens,B_pos_tags,B_token_count,B_has_verbal_bc,B_all_in_lexicon,first_token_form,first_token_lemma,first_token_upos,first_token_deprel,backchannel_type,A_is_question,A_continues,warnings,keep?
Gos229,Gos229.s341,Ef-ssta-06566,"ker je le svetovna kriza , ni samo v Tržiču .",https://nl.ijs.si/project/gos20/Gos229/Gos229.s341.mp3,ker je le svetovna kriza ni samo v Tržiču,SCONJ VERB PART ADJ NOUN VERB PART ADP PROPN,Gos229.s342,Lf-otro-06567,"ja , to zdaj je , ja .",https://nl.ijs.si/project/gos20/Gos229/Gos229.s342.mp3,ja to zdaj je ja,PART DET ADV VERB PART,5,0,0,ja,ja,PART,discourse,responsive,0,0,not_all_in_lexicon,
Gos229,Gos229.s344,Lf-otro-06567,"vse , vse vpliva , zato ker je že vse tako povezano med sabo , a ne .",https://nl.ijs.si/project/gos20/Gos229/Gos229.s344.mp3,vse vse vpliva zato ker je že vse tako povezano med sabo a ne,DET DET VERB ADV SCONJ AUX PART DET ADV ADJ ADP PRON PART PART,Gos229.s345,Ef-ssta-06566,ja .,https://nl.ijs.si/project/gos20/Gos229/Gos229.s345.mp3,ja,PART,1,0,1,ja,ja,PART,root,responsive,0,1,a_continues,
Gos229,Gos229.s347,Ef-ssta-06566,"kje , včasih , če si kakšnega črnca videl , saj si kar obstal , to si , to si nekaj videl , kar ni vsak videl .",https://nl.ijs.si/project/gos20/Gos229/Gos229.s347.mp3,kje včasih če si kakšnega črnca videl saj si kar obstal to si to si nekaj videl kar ni vsak videl,ADV ADV SCONJ AUX DET NOUN VERB CCONJ AUX ADV VERB DET AUX DET AUX PRON VERB PRON AUX DET VERB,Gos229.s348,Lf-otro-06567,"ja , čeprav saj zdaj tule v Tržiču je še vseeno",https://nl.ijs.si/project/gos20/Gos229/Gos229.s348.mp3,ja čeprav saj zdaj tule v Tržiču je še vseeno,PART SCONJ CCONJ ADV ADV ADP PROPN VERB PART ADV,10,0,0,ja,ja,PART,discourse,responsive,0,0,not_all_in_lexicon,
Gos229,Gos229.s349,Lf-otro-06567,"ne vem , jaz takrat , ko sem , ko je prišel [name:personal] , a veš , oni Indijec , ki sem ga učila .",https://nl.ijs.si/project/gos20/Gos229/Gos229.s349.mp3,ne vem jaz takrat ko sem ko je prišel [name:personal] a veš oni Indijec ki sem ga učila,PART VERB PRON ADV SCONJ VERB SCONJ AUX VERB PROPN PART VERB DET PROPN SCONJ AUX PRON VERB,Gos229.s350,Ef-ssta-06566,ja .,https://nl.ijs.si/project/gos20/Gos229/Gos229.s350.mp3,ja,PART,1,0,1,ja,ja,PART,root,responsive,0,1,a_continues,
Gos229,Gos229.s354,Lf-otro-06567,"ne vem , ali sva šla tako malo naokoli , da sem , po moje sva šla malo naokoli , da sem mu Tržič pokazala .",https://nl.ijs.si/project/gos20/Gos229/Gos229.s354.mp3,ne vem ali sva šla tako malo naokoli da sem po moje sva šla malo naokoli da sem mu Tržič pokazala,PART VERB ADV AUX VERB ADV DET ADV SCONJ VERB ADP DET AUX VERB DET ADV SCONJ AUX PRON PROPN VERB,Gos229.s355,Ef-ssta-06566,aha .,https://nl.ijs.si/project/gos20/Gos229/Gos229.s355.mp3,aha,INTJ,1,0,1,aha,aha,INTJ,root,responsive,0,1,a_continues,
Gos229,Gos229.s356,Lf-otro-06567,"in on je bil bolj temne polti , a ne , tako .",https://nl.ijs.si/project/gos20/Gos229/Gos229.s356.mp3,in on je bil bolj temne polti a ne tako,CCONJ PRON AUX AUX ADV ADJ NOUN PART PART ADV,Gos229.s357,Ef-ssta-06566,ja .,https://nl.ijs.si/project/gos20/Gos229/Gos229.s357.mp3,ja,PART,1,0,1,ja,ja,PART,root,responsive,0,1,a_continues,
Gos229,Gos229.s362,Lf-otro-06567,"[name:personal] , en Indijec , ki sem ga učila slovenščino .",https://nl.ijs.si/project/gos20/Gos229/Gos229.s362.mp3,[name:personal] en Indijec ki sem ga učila slovenščino,PROPN DET PROPN SCONJ AUX PRON VERB NOUN,Gos229.s363,Ef-ssta-06566,"aja , aja , aja .",https://nl.ijs.si/project/gos20/Gos229/Gos229.s363.mp3,aja aja aja,INTJ INTJ INTJ,3,0,1,aja,aja,INTJ,root,responsive,0,1,a_continues,
Gos229,Gos229.s365,Lf-otro-06567,"a veš , prav grozno je bilo , ker v Ljubljani se to ne zgodi , ker je folk navajen , a veš , tule pa tako .",https://nl.ijs.si/project/gos20/Gos229/Gos229.s365.mp3,a veš prav grozno je bilo ker v Ljubljani se to ne zgodi ker je folk navajen a veš tule pa tako,PART VERB PART ADJ AUX AUX SCONJ ADP PROPN PRON DET PART VERB SCONJ AUX NOUN ADJ PART VERB ADV CCONJ ADV,Gos229.s366,Ef-ssta-06566,"ja , v Ljubljani si ga že videl .",https://nl.ijs.si/project/gos20/Gos229/Gos229.s366.mp3,ja v Ljubljani si ga že videl,PART ADP PROPN AUX PRON PART VERB,7,0,0,ja,ja,PART,discourse,responsive,0,1,not_all_in_lexicon; a_continues,
Gos229,Gos229.s366,Ef-ssta-06566,"ja , v Ljubljani si ga že videl .",https://nl.ijs.si/project/gos20/Gos229/Gos229.s366.mp3,ja v Ljubljani si ga že videl,PART ADP PROPN AUX PRON PART VERB,Gos229.s367,Lf-otro-06567,"ja , pa to , ampak to , še zdaj so ga tako gledali in jaz tako , o groza , no .",https://nl.ijs.si/project/gos20/Gos229/Gos229.s367.mp3,ja pa to ampak to še zdaj so ga tako gledali in jaz tako o groza no,PART CCONJ DET CCONJ DET PART ADV AUX PRON ADV VERB CCONJ PRON ADV INTJ NOUN PART,17,0,0,ja,ja,PART,discourse,responsive,0,1,not_all_in_lexicon; a_continues,
Gos229,Gos229.s369,Lf-otro-06567,"ziher mu je bilo ful smotano , a veš , ko so ga kar vsi , ooo , tako .",https://nl.ijs.si/project/gos20/Gos229/Gos229.s369.mp3,ziher mu je bilo ful smotano a veš ko so ga kar vsi ooo tako,ADV PRON AUX AUX ADV ADJ PART VERB SCONJ VERB PRON ADV DET INTJ ADV,Gos229.s370,Ef-ssta-06566,ja .,https://nl.ijs.si/project/gos20/Gos229/Gos229.s370.mp3,ja,PART,1,0,1,ja,ja,PART,root,responsive,0,1,a_continues,
Gos229,Gos229.s371,Lf-otro-06567,"marija , ja .",https://nl.ijs.si/project/gos20/Gos229/Gos229.s371.mp3,marija ja,INTJ PART,Gos229.s372,Ef-ssta-06566,"ja , ja , ja , vsak ga je p- , vsak ga je pogledal , a ne .",https://nl.ijs.si/project/gos20/Gos229/Gos229.s372.mp3,ja ja ja vsak ga je p- vsak ga je pogledal a ne,PART PART PART DET PRON AUX X DET PRON AUX VERB PART PART,13,0,0,ja,ja,PART,discourse,responsive,0,1,not_all_in_lexicon; a_continues,
Gos229,Gos229.s373,Lf-otro-06567,"saj sem že zdaj tudi rekla za , eee , [name:personal] pa [name:personal] , ki bosta prišla , a ne .",https://nl.ijs.si/project/gos20/Gos229/Gos229.s373.mp3,saj sem že zdaj tudi rekla za eee [name:personal] pa [name:personal] ki bosta prišla a ne,CCONJ AUX PART ADV PART VERB ADP INTJ PROPN CCONJ PROPN SCONJ AUX VERB PART PART,Gos229.s374,Ef-ssta-06566,ja .,https://nl.ijs.si/project/gos20/Gos229/Gos229.s374.mp3,ja,PART,1,0,1,ja,ja,PART,root,responsive,0,1,a_continues,
Gos229,Gos229.s376,Lf-otro-06567,"tako , drugačna izgleda , a ne , in sem tudi , sem rekla , marija , pa ne bo spet , ko bomo šli po Tržič b- , jo bojo gledali kot ne vem kaj .",https://nl.ijs.si/project/gos20/Gos229/Gos229.s376.mp3,tako drugačna izgleda a ne in sem tudi sem rekla marija pa ne bo spet ko bomo šli po Tržič b- jo bojo gledali kot ne vem kaj,ADV ADJ VERB PART PART CCONJ AUX PART AUX VERB INTJ CCONJ PART VERB ADV SCONJ AUX VERB ADP PROPN X PRON AUX VERB SCONJ PART VERB PRON,Gos229.s377,Ef-ssta-06566,ja .,https://nl.ijs.si/project/gos20/Gos229/Gos229.s377.mp3,ja,PART,1,0,1,ja,ja,PART,root,responsive,0,1,a_continues,
Gos229,Gos229.s379,Lf-otro-06567,"ker se , vem , kako se grozno počuti , a ne .",https://nl.ijs.si/project/gos20/Gos229/Gos229.s379.mp3,ker se vem kako se grozno počuti a ne,SCONJ PRON VERB ADV PRON ADV VERB PART PART,Gos229.s380,Ef-ssta-06566,"ja , ja .",https://nl.ijs.si/project/gos20/Gos229/Gos229.s380.mp3,ja ja,PART PART,2,0,1,ja,ja,PART,root,responsive,0,0,ok,
Gos229,Gos229.s382,Ef-ssta-06566,"eee , tudi čisto črn .",https://nl.ijs.si/project/gos20/Gos229/Gos229.s382.mp3,eee tudi čisto črn,INTJ PART ADV ADJ,Gos229.s383,Lf-otro-06567,mhm .,https://nl.ijs.si/project/gos20/Gos229/Gos229.s383.mp3,mhm,INTJ,1,0,1,mhm,mhm,INTJ,root,continuer,0,1,a_continues,
Gos229,Gos229.s386,Ef-ssta-06566,majhen pa suh .,https://nl.ijs.si/project/gos20/Gos229/Gos229.s386.mp3,majhen pa suh,ADJ CCONJ ADJ,Gos229.s387,Lf-otro-06567,"ja , on je ful .",https://nl.ijs.si/project/gos20/Gos229/Gos229.s387.mp3,ja on je ful,PART PRON VERB ADV,4,0,0,ja,ja,PART,discourse,responsive,0,0,not_all_in_lexicon,
Gos231,Gos231.s53,Af-star-05582,"pol je pa ona , ki je tudi z š- , za zaščito živali , ki ima prav mačke čez .",https://nl.ijs.si/project/gos20/Gos231/Gos231.s53.mp3,pol je pa ona ki je tudi z š- za zaščito živali ki ima prav mačke čez,DET VERB CCONJ PRON SCONJ VERB PART ADP X ADP NOUN NOUN SCONJ VERB PART NOUN ADV,Gos231.s54,Bf-otro-05583,ja .,https://nl.ijs.si/project/gos20/Gos231/Gos231.s54.mp3,ja,PART,1,0,1,ja,ja,PART,root,responsive,0,1,a_continues,
Gos231,Gos231.s55,Af-star-05582,"to je ta [name:surname] , [name:personal] .",https://nl.ijs.si/project/gos20/Gos231/Gos231.s55.mp3,to je ta [name:surname] [name:personal],DET AUX DET PROPN PROPN,Gos231.s56,Bf-otro-05583,ja .,https://nl.ijs.si/project/gos20/Gos231/Gos231.s56.mp3,ja,PART,1,0,1,ja,ja,PART,root,responsive,0,1,a_continues,
Gos231,Gos231.s58,Af-star-05582,"pa mislim , ona ima res , eee , mislim , srce široko .",https://nl.ijs.si/project/gos20/Gos231/Gos231.s58.mp3,pa mislim ona ima res eee mislim srce široko,CCONJ VERB PRON VERB ADV INTJ VERB NOUN ADJ,Gos231.s59,Bf-otro-05583,"ja , ja .",https://nl.ijs.si/project/gos20/Gos231/Gos231.s59.mp3,ja ja,PART PART,2,0,1,ja,ja,PART,root,responsive,0,1,a_continues,
Gos232,Gos232.s82,Pf-udel-03012,"čakaj , mp3 je , meni se zdi .",https://nl.ijs.si/project/gos20/Gos232/Gos232.s82.mp3,čakaj mp3 je meni se zdi,VERB NOUN AUX PRON PRON VERB,Gos232.s83,Mf-udel-03013,"ja , pol ga daš lahko v Peugeota .",https://nl.ijs.si/project/gos20/Gos232/Gos232.s83.mp3,ja pol ga daš lahko v Peugeota,PART DET PRON VERB ADV ADP NOUN,7,0,0,ja,ja,PART,discourse,responsive,0,1,not_all_in_lexicon; a_continues,
Gos232,Gos232.s85,Pf-udel-03012,ampak zdaj ne morem .,https://nl.ijs.si/project/gos20/Gos232/Gos232.s85.mp3,ampak zdaj ne morem,CCONJ ADV PART VERB,Gos232.s86,Mf-udel-03013,"ja , jaz tudi , ja .",https://nl.ijs.si/project/gos20/Gos232/Gos232.s86.mp3,ja jaz tudi ja,PART PRON PART PART,4,0,0,ja,ja,PART,discourse,responsive,0,1,not_all_in_lexicon; a_continues,
Gos232,Gos232.s87,Pf-udel-03012,"ker je tako čuden , s- , v soboto , če bi bil v petek , bi šla .",https://nl.ijs.si/project/gos20/Gos232/Gos232.s87.mp3,ker je tako čuden s- v soboto če bi bil v petek bi šla,SCONJ AUX ADV ADJ X ADP NOUN SCONJ AUX VERB ADP NOUN AUX VERB,Gos232.s89,Mf-udel-03013,"ja , a ne greste že v petek ?",https://nl.ijs.si/project/gos20/Gos232/Gos232.s89.mp3,ja a ne greste že v petek,PART ADV PART VERB PART ADP NOUN,7,0,0,ja,ja,PART,discourse,responsive,0,1,not_all_in_lexicon; a_continues,
Gos232,Gos232.s89,Mf-udel-03013,"ja , a ne greste že v petek ?",https://nl.ijs.si/project/gos20/Gos232/Gos232.s89.mp3,ja a ne greste že v petek,PART ADV PART VERB PART ADP NOUN,Gos232.s90,Pf-udel-03012,"ja , če bi bil v petek , bi šla .",https://nl.ijs.si/project/gos20/Gos232/Gos232.s90.mp3,ja če bi bil v petek bi šla,PART SCONJ AUX VERB ADP NOUN AUX VERB,8,0,0,ja,ja,PART,discourse,responsive,1,0,a_is_question; not_all_in_lexicon,
Gos233,Gos233.s346,Df-star-03015,"saj fizi- , fizikalni ci so dosti plačani , veš .",https://nl.ijs.si/project/gos20/Gos233/Gos233.s346.mp3,saj fizi- fizikalni ci so dosti plačani veš,CCONJ X ADJ X AUX DET ADJ VERB,Gos233.s347,Bm-star-03014,ja .,https://nl.ijs.si/project/gos20/Gos233/Gos233.s347.mp3,ja,PART,1,0,1,ja,ja,PART,root,responsive,0,1,a_continues,
Gos233,Gos233.s348,Df-star-03015,ni tako malo .,https://nl.ijs.si/project/gos20/Gos233/Gos233.s348.mp3,ni tako malo,VERB ADV DET,Gos233.s349,Tm-otro-03016,aja .,https://nl.ijs.si/project/gos20/Gos233/Gos233.s349.mp3,aja,INTJ,1,0,1,aja,aja,INTJ,root,responsive,0,0,ok,
Gos233,Gos233.s350,Bm-star-03014,saj tamle ljubi je tudi fizikalec .,https://nl.ijs.si/project/gos20/Gos233/Gos233.s350.mp3,saj tamle ljubi je tudi fizikalec,CCONJ ADV ADJ AUX PART NOUN,Gos233.s351,Df-star-03015,ja .,https://nl.ijs.si/project/gos20/Gos233/Gos233.s351.mp3,ja,PART,1,0,1,ja,ja,PART,root,responsive,0,0,ok,
Gos233,Gos233.s351,Df-star-03015,ja .,https://nl.ijs.si/project/gos20/Gos233/Gos233.s351.mp3,ja,PART,Gos233.s352,Tm-otro-03016,ja .,https://nl.ijs.si/project/gos20/Gos233/Gos233.s352.mp3,ja,PART,1,0,1,ja,ja,PART,root,responsive,0,0,ok,
Gos233,Gos233.s352,Tm-otro-03016,ja .,https://nl.ijs.si/project/gos20/Gos233/Gos233.s352.mp3,ja,PART,Gos233.s353,Bm-star-03014,"ja , ja .",https://nl.ijs.si/project/gos20/Gos233/Gos233.s353.mp3,ja ja,PART PART,2,0,1,ja,ja,PART,root,responsive,0,0,ok,
Gos233,Gos233.s357,Tm-otro-03016,"kosilnico , zdaj , ali bomo imeli to od [name:personal] ali",https://nl.ijs.si/project/gos20/Gos233/Gos233.s357.mp3,kosilnico zdaj ali bomo imeli to od [name:personal] ali,NOUN ADV CCONJ AUX VERB DET ADP PROPN CCONJ,Gos233.s358,Bm-star-03014,"ja , ta [name:personal] .",https://nl.ijs.si/project/gos20/Gos233/Gos233.s358.mp3,ja ta [name:personal],PART DET PROPN,3,0,0,ja,ja,PART,discourse,responsive,0,1,not_all_in_lexicon; a_continues,
Gos233,Gos233.s361,Bm-star-03014,ta [name:personal] .,https://nl.ijs.si/project/gos20/Gos233/Gos233.s361.mp3,ta [name:personal],DET PROPN,Gos233.s362,Tm-otro-03016,"kaj , a [name:personal] .",https://nl.ijs.si/project/gos20/Gos233/Gos233.s362.mp3,kaj a [name:personal],PRON ADV PROPN,3,0,0,kaj,kaj,PRON,root,surprise,0,0,not_all_in_lexicon,
Gos233,Gos233.s363,Df-star-03015,ni samohodka .,https://nl.ijs.si/project/gos20/Gos233/Gos233.s363.mp3,ni samohodka,AUX NOUN,Gos233.s364,Tm-otro-03016,"ne , ta naša samohodka je kriza , ker",https://nl.ijs.si/project/gos20/Gos233/Gos233.s364.mp3,ne ta naša samohodka je kriza ker,PART DET DET NOUN AUX NOUN SCONJ,7,0,0,ne,ne,PART,discourse,surprise,0,0,not_all_in_lexicon,
Gos233,Gos233.s366,Bm-star-03014,"vse raztepe pa razm- , ostane na tleh .",https://nl.ijs.si/project/gos20/Gos233/Gos233.s366.mp3,vse raztepe pa razm- ostane na tleh,DET VERB CCONJ X VERB ADP NOUN,Gos233.s367,Tm-otro-03016,"ja , mislim , ko greš dol s čevlji , si čisto zelen .",https://nl.ijs.si/project/gos20/Gos233/Gos233.s367.mp3,ja mislim ko greš dol s čevlji si čisto zelen,PART VERB SCONJ VERB ADV ADP NOUN AUX ADV ADJ,10,0,0,ja,ja,PART,discourse,responsive,0,1,not_all_in_lexicon; a_continues,
Gos233,Gos233.s367,Tm-otro-03016,"ja , mislim , ko greš dol s čevlji , si čisto zelen .",https://nl.ijs.si/project/gos20/Gos233/Gos233.s367.mp3,ja mislim ko greš dol s čevlji si čisto zelen,PART VERB SCONJ VERB ADV ADP NOUN AUX ADV ADJ,Gos233.s368,Bm-star-03014,ja .,https://nl.ijs.si/project/gos20/Gos233/Gos233.s368.mp3,ja,PART,1,0,1,ja,ja,PART,root,responsive,0,1,a_continues,
Gos233,Gos233.s369,Tm-otro-03016,"pa ne moreš se usesti na travo , ne nič .",https://nl.ijs.si/project/gos20/Gos233/Gos233.s369.mp3,pa ne moreš se usesti na travo ne nič,CCONJ PART VERB PRON VERB ADP NOUN PART PRON,Gos233.s370,Df-star-03015,ja .,https://nl.ijs.si/project/gos20/Gos233/Gos233.s370.mp3,ja,PART,1,0,1,ja,ja,PART,root,responsive,0,0,ok,
Gos233,Gos233.s371,Df-star-03015,"ne , seveda , da ne .",https://nl.ijs.si/project/gos20/Gos233/Gos233.s371.mp3,ne seveda da ne,PART PART SCONJ PART,Gos233.s372,Tm-otro-03016,"ja , no , kaj je pol fora trave ?",https://nl.ijs.si/project/gos20/Gos233/Gos233.s372.mp3,ja no kaj je pol fora trave,PART PART PRON AUX DET NOUN NOUN,7,0,0,ja,ja,PART,discourse,responsive,0,1,not_all_in_lexicon; a_continues,
Gos233,Gos233.s378,Tm-otro-03016,da je lepše .,https://nl.ijs.si/project/gos20/Gos233/Gos233.s378.mp3,da je lepše,SCONJ AUX ADV,Gos233.s380,Bm-star-03014,"ja , ono moramo kupiti , ono",https://nl.ijs.si/project/gos20/Gos233/Gos233.s380.mp3,ja ono moramo kupiti ono,PART DET VERB VERB DET,5,0,0,ja,ja,PART,discourse,responsive,0,0,not_all_in_lexicon,
Gos233,Gos233.s382,Tm-otro-03016,"pa daj , jaz lahko to na internetu pogledam .",https://nl.ijs.si/project/gos20/Gos233/Gos233.s382.mp3,pa daj jaz lahko to na internetu pogledam,CCONJ VERB PRON ADV DET ADP NOUN VERB,Gos233.s383,Bm-star-03014,"no , poglej , no , pa poglej .",https://nl.ijs.si/project/gos20/Gos233/Gos233.s383.mp3,no poglej no pa poglej,PART VERB PART CCONJ VERB,5,0,0,no,no,PART,discourse,surprise,0,1,not_all_in_lexicon; a_continues,
Gos233,Gos233.s387,Bm-star-03014,samohodna .,https://nl.ijs.si/project/gos20/Gos233/Gos233.s387.mp3,samohodna,ADJ,Gos233.s388,Tm-otro-03016,"ja , pa",https://nl.ijs.si/project/gos20/Gos233/Gos233.s388.mp3,ja pa,PART CCONJ,2,0,0,ja,ja,PART,discourse,responsive,0,1,not_all_in_lexicon; a_continues,
Gos233,Gos233.s395,Bm-star-03014,"vso travo raz- , eee , tisto razriješ .",https://nl.ijs.si/project/gos20/Gos233/Gos233.s395.mp3,vso travo raz- eee tisto razriješ,DET NOUN X INTJ DET VERB,Gos233.s396,Tm-otro-03016,"ja , pa saj to se da dobiti nekaj za dvesto , tristo evrov , dvesto .",https://nl.ijs.si/project/gos20/Gos233/Gos233.s396.mp3,ja pa saj to se da dobiti nekaj za dvesto tristo evrov dvesto,PART CCONJ CCONJ DET PRON VERB VERB PRON ADP NUM NUM NOUN NUM,13,0,0,ja,ja,PART,discourse,responsive,0,1,not_all_in_lexicon; a_continues,
Gos233,Gos233.s396,Tm-otro-03016,"ja , pa saj to se da dobiti nekaj za dvesto , tristo evrov , dvesto .",https://nl.ijs.si/project/gos20/Gos233/Gos233.s396.mp3,ja pa saj to se da dobiti nekaj za dvesto tristo evrov dvesto,PART CCONJ CCONJ DET PRON VERB VERB PRON ADP NUM NUM NOUN NUM,Gos233.s397,Bm-star-03014,"no , za dvesto ne , za dvesto evrov dobiš .",https://nl.ijs.si/project/gos20/Gos233/Gos233.s397.mp3,no za dvesto ne za dvesto evrov dobiš,PART ADP NUM PART ADP NUM NOUN VERB,8,0,0,no,no,PART,discourse,surprise,0,0,not_all_in_lexicon,
Gos233,Gos233.s400,Tm-otro-03016,"ja , čakaj malo , glejta , a veš , koliko ti v",https://nl.ijs.si/project/gos20/Gos233/Gos233.s400.mp3,ja čakaj malo glejta a veš koliko ti v,PART VERB DET VERB PART VERB DET PRON ADP,Gos233.s401,Bm-star-03014,"ne , ne [name:organisation] .",https://nl.ijs.si/project/gos20/Gos233/Gos233.s401.mp3,ne ne [name:organisation],PART PART PROPN,3,0,0,ne,ne,PART,discourse,surprise,0,1,not_all_in_lexicon; a_continues,
Gos233,Gos233.s402,Tm-otro-03016,v [name:organisation] ti nabijejo ceno .,https://nl.ijs.si/project/gos20/Gos233/Gos233.s402.mp3,v [name:organisation] ti nabijejo ceno,ADP PROPN PRON VERB NOUN,Gos233.s403,Df-star-03015,"no , pol jo pa dobi .",https://nl.ijs.si/project/gos20/Gos233/Gos233.s403.mp3,no pol jo pa dobi,PART DET PRON CCONJ VERB,5,0,0,no,no,PART,discourse,surprise,0,0,not_all_in_lexicon,
Gos233,Gos233.s403,Df-star-03015,"no , pol jo pa dobi .",https://nl.ijs.si/project/gos20/Gos233/Gos233.s403.mp3,no pol jo pa dobi,PART DET PRON CCONJ VERB,Gos233.s404,Bm-star-03014,"ne , za tako malo denarja ni .",https://nl.ijs.si/project/gos20/Gos233/Gos233.s404.mp3,ne za tako malo denarja ni,PART ADP ADV DET NOUN VERB,6,0,0,ne,ne,PART,discourse,surprise,0,0,not_all_in_lexicon,
Gos233,Gos233.s406,Df-star-03015,ti jo k- .,https://nl.ijs.si/project/gos20/Gos233/Gos233.s406.mp3,ti jo k-,PRON PRON X,Gos233.s407,Bm-star-03014,"ne , ne .",https://nl.ijs.si/project/gos20/Gos233/Gos233.s407.mp3,ne ne,PART PART,2,0,1,ne,ne,PART,root,surprise,0,0,ok,
Gos233,Gos233.s408,Bm-star-03014,v [name:organisation] košta petsto osemintrideset .,https://nl.ijs.si/project/gos20/Gos233/Gos233.s408.mp3,v [name:organisation] košta petsto osemintrideset,ADP PROPN VERB NUM NUM,Gos233.s409,Df-star-03015,ja .,https://nl.ijs.si/project/gos20/Gos233/Gos233.s409.mp3,ja,PART,1,0,1,ja,ja,PART,root,responsive,0,0,ok,
Gos233,Gos233.s409,Df-star-03015,ja .,https://nl.ijs.si/project/gos20/Gos233/Gos233.s409.mp3,ja,PART,Gos233.s410,Tm-otro-03016,"no , to je tak nateg , da ne moreš verjeti .",https://nl.ijs.si/project/gos20/Gos233/Gos233.s410.mp3,no to je tak nateg da ne moreš verjeti,PART DET AUX DET NOUN SCONJ PART VERB VERB,9,0,0,no,no,PART,discourse,surprise,0,0,not_all_in_lexicon,
Gos233,Gos233.s410,Tm-otro-03016,"no , to je tak nateg , da ne moreš verjeti .",https://nl.ijs.si/project/gos20/Gos233/Gos233.s410.mp3,no to je tak nateg da ne moreš verjeti,PART DET AUX DET NOUN SCONJ PART VERB VERB,Gos233.s411,Bm-star-03014,"ja , veš kaj .",https://nl.ijs.si/project/gos20/Gos233/Gos233.s411.mp3,ja veš kaj,PART VERB PRON,3,0,0,ja,ja,PART,discourse,responsive,0,1,not_all_in_lexicon; a_continues,
Gos233,Gos233.s417,Bm-star-03014,zaračuna .,https://nl.ijs.si/project/gos20/Gos233/Gos233.s417.mp3,zaračuna,VERB,Gos233.s418,Tm-otro-03016,ja .,https://nl.ijs.si/project/gos20/Gos233/Gos233.s418.mp3,ja,PART,1,0,1,ja,ja,PART,root,responsive,0,0,ok,
Gos233,Gos233.s420,Bm-star-03014,"samo če gledaš cene , ena taka kosilnica z vsemi funkcijami ne more biti zastonj .",https://nl.ijs.si/project/gos20/Gos233/Gos233.s420.mp3,samo če gledaš cene ena taka kosilnica z vsemi funkcijami ne more biti zastonj,PART SCONJ VERB NOUN DET DET NOUN ADP DET NOUN PART VERB AUX ADV,Gos233.s421,Df-star-03015,ne .,https://nl.ijs.si/project/gos20/Gos233/Gos233.s421.mp3,ne,PART,1,0,1,ne,ne,PART,root,surprise,0,1,a_continues,
Gos233,Gos233.s422,Bm-star-03014,kaj dosti ceneje ne more biti .,https://nl.ijs.si/project/gos20/Gos233/Gos233.s422.mp3,kaj dosti ceneje ne more biti,ADV DET ADV PART VERB AUX,Gos233.s423,Tm-otro-03016,"ne , samo ko gledaš , pa tudi že v recimo pri računalnikih",https://nl.ijs.si/project/gos20/Gos233/Gos233.s423.mp3,ne samo ko gledaš pa tudi že v recimo pri računalnikih,PART PART SCONJ VERB CCONJ PART PART ADP VERB ADP NOUN,11,0,0,ne,ne,PART,root,surprise,0,0,not_all_in_lexicon,
Gos233,Gos233.s433,Tm-otro-03016,"pa imaš recimo zelo , tako , ne vem , imaš lahko zelo drago ponudbo za to , kar dobiš .",https://nl.ijs.si/project/gos20/Gos233/Gos233.s433.mp3,pa imaš recimo zelo tako ne vem imaš lahko zelo drago ponudbo za to kar dobiš,CCONJ VERB VERB ADV ADV PART VERB VERB ADV ADV ADJ NOUN ADP DET PRON VERB,Gos233.s434,Df-star-03015,"ne , ne , saj tudi iste cene so v Avstriji , tako da bistvene razlike ni .",https://nl.ijs.si/project/gos20/Gos233/Gos233.s434.mp3,ne ne saj tudi iste cene so v Avstriji tako da bistvene razlike ni,PART PART CCONJ PART DET NOUN VERB ADP PROPN CCONJ SCONJ ADJ NOUN VERB,14,0,0,ne,ne,PART,discourse,surprise,0,1,not_all_in_lexicon; a_continues,
Gos233,Gos233.s442,Tm-otro-03016,devetsto evrov .,https://nl.ijs.si/project/gos20/Gos233/Gos233.s442.mp3,devetsto evrov,NUM NOUN,Gos233.s443,Bm-star-03014,no .,https://nl.ijs.si/project/gos20/Gos233/Gos233.s443.mp3,no,PART,1,0,1,no,no,PART,root,surprise,0,1,a_continues,
Gos235,Gos235.s242,Tf-soro-09519,"aha , uf , saj to je pa , ta je pa stara Univerza Edvarda Kardelja v Ljubljani , ja , ja , ja , statistike zdajle nimajo še .",https://nl.ijs.si/project/gos20/Gos235/Gos235.s242.mp3,aha uf saj to je pa ta je pa stara Univerza Edvarda Kardelja v Ljubljani ja ja ja statistike zdajle nimajo še,INTJ INTJ CCONJ DET VERB CCONJ DET AUX CCONJ ADJ NOUN PROPN PROPN ADP PROPN PART PART PART NOUN ADV VERB PART,Gos235.s243,Mf-soro-09520,"no , to je ta , je pa še stara , ja , eee , še .",https://nl.ijs.si/project/gos20/Gos235/Gos235.s243.mp3,no to je ta je pa še stara ja eee še,PART DET VERB DET AUX CCONJ PART ADJ PART INTJ PART,11,0,0,no,no,PART,discourse,surprise,0,0,not_all_in_lexicon,
